,position,name,score,ratings,category,price_range,full_address,zip_code,lat,lng,is_food
11920,1,7-Eleven  3301 OAKLAWN BLVD ,4.8,17,"Everyday Essentials, Grocery, Convenience, Home &amp; Personal Care, Snacks, Pizza, American, Alcohol",1,"3301 OAKLAWN BLVD, Hopewell, VA, 23860",23860,37.27867,-77.30861,0
3891,34,Cold Stone Creamery  16010 SE Mill Plain Blvd ,4.7,15,Ice Cream + Frozen Yogurt,1,"16010 SE Mill Plain Blvd, Vancouver, WA, 98684",98684,45.61621,-122.5073,0
11600,3,Panera  7104 Midlothian Turnpike ,4.7,75,"Breakfast and Brunch, salad, Sandwich, Pizza, Healthy, American, Chicken",1,"7104 Midlothian Turnpike, Richmond, VA, 23225",23225,37.5015621,-77.5274983,0
669,75,Cold Stone Creamery  2935 S 108Th St ,4.6,44,"Ice Cream &amp; Frozen Yogurt, Comfort Food, Desserts",1,"2935 S 108Th St, West Allis, WI, 53227",53227,42.990497,-88.047426,0
16076,75,Papa John's  2300 E 14Th St #125 ,4.7,50,"Pizza, Wings, Sandwiches, Desserts, American, Traditional American, Fast Food",1,"2300 E 14Th St #125, Plano, TX, 75074",75074,33.0169559,-96.6830707,0
11751,4,Wawa 8600  7316 Forest Hill Ave. ,4.3,200,"Salads, Juice and Smoothies, Sandwich, Deli, Convenience, Everyday Essentials, Home &amp; Personal Care, Coffee and Tea, Grocery, Snacks",1,"7316 Forest Hill Ave., Richmond, VA, 23225",23225,37.5376929,-77.5314427,0
6156,7,Walgreens  15225 Pacific Ave S ,4.6,10,"Pharmacy, Convenience, Everyday Essentials, Baby",1,"15225 Pacific Ave S, Tacoma, WA, 98444",98444,47.11837,-122.43407,0
6960,1,McDonald'sÂ®  3426 KITSAP WAY ,4.5,200,"American, Burgers, Fast Food, Group Friendly",1,"3426 KITSAP WAY, BREMERTON, WA, 98312-2861",98312-2861,47.5718133,-122.6622507,0
5182,20,Rite Aid  305 COOPER POINT ROAD NW ,4.5,11,"Everyday Essentials, Convenience, Home &amp; Personal Care, Snacks",1,"305 Cooper Point Road Northwest, Olympia, WA, 98502",98502,47.0476,-122.94193,0
2972,162,Arepa Venezuelan Kitchen,4.9,45,"Sandwich, Venezuelan, Vegetarian Friendly, Desserts",1,"1405 NE 50th St, Seattle, WA, 98105",98105,47.664799,-122.31284,0
5134,11,Freshii  1200 Cooper Point Rd SW Suite 412 ,4.8,86,"American, Healthy",1,"1200 Cooper Point Rd SW Suite 412, Olympia, WA, 98502",98502,47.0375828,-122.9383525,0
8917,22,"Wham! Bam! Burrito!  3322 Georgia Ave NW, Washington DC, 20010 ",4.1,65,"American, Comfort Food, Snacks, Alcohol",1,"3322 Georgia Ave NW, Washington, DC, 20010-2513",20010-2513,38.93165,-77.02387,0
12014,17,KFC  1716 Monticello Ave. ,4.0,98,"American, Fast Food, wings, Family Meals, Family Friendly",1,"1716 Monticello Ave., Norfolk, VA, 23517",23517,36.8646251,-76.2847008,0
16852,105,Las Palapas  Thousand Oaks ,4.4,52,"Mexican, Latin American, New Mexican",1,"2866 Thousand Oaks Dr, San Antonio, TX, 78232",78232,29.57877,-98.44281,0
13179,12,Bojangles  7819 Timberlake Road ,4.8,23,"Chicken Strips, Fast Food, Fried Chicken",1,"7819 Timberlake Road, Lynchburg, VA, 24502",24502,37.35251,-79.22753,0
3763,10,Claudio's Mexican Restaurant,4.7,23,"Black-owned, Mexican, Latin American, New Mexican",1,"1917 N, Wenatchee, WA, 98801",98801,47.4522864,-120.3336238,0
13210,82,MÃ¶ge Tee _¿è_ - Wisconsin Ave,4.9,212,"Asian, Desserts, Juice and Smoothies, Bubble Tea",1,"2428 Wisconsin Ave NW, Washington, DC, 20007",20007,38.9216508,-77.0726658,0
11801,25,Panera  43670 Greenway Corporate Drive ,4.7,132,"Breakfast and Brunch, salad, Sandwich, Family Meals, Pizza, Healthy, American, Chicken",1,"43670 Greenway Corporate Drive, Ashburn, VA, 20147",20147,39.0104108,-77.4924256,0
17196,92,Panda Express  160 South Us Highway 175 ,4.3,25,"Asian, Chinese, Family Meals",1,"160 South Highway 175, Seagoville, TX, 75159",75159,32.6472,-96.53159,0
9205,199,Silver Diner  Alexandria ,4.7,425,"Burgers, American, Sandwiches, Family Meals, Family Friendly, Vegan, Healthy, Group Friendly",1,"4630 King Street, Alexandria, VA, 22302",22302,38.8413608,-77.107825,0
2188,1,Five Guys WV-0627 4161 Teays Valley Rd.,4.9,10,"American, Burgers",1,"4161 Teays Valley Rd., Hurricane, WV, 25526",25526,38.448524,-81.944034,0
1601,6,Dunkin'  2455 Lineville Rd ,4.2,12,"Breakfast and Brunch, Donuts",1,"2455 Lineville Rd, Howard, WI, 54313",54313,44.5904094,-88.07953,0
1987,8,Fazoli's  3730 Gateway Drive [3/30] ,4.5,28,"Italian, Pizza, Pasta, Family Meals",1,"3730 Gateway Drive [3/30], Eau Claire, WI, 54701",54701,44.7773718,-91.4321698,0
12258,27,Dunkin  841 N Military Hwy ,4.5,45,"Breakfast &amp; Brunch, Donuts",1,"841 N Military Hwy, Norfolk, VA, 23502",23502,36.85217,-76.21058,0
14789,31,Popeyes  1027 West State Road ,4.4,56,"American, Chicken, Family Meals, Fried Chicken, Comfort Food",1,"1027 West State Road, American Fork, UT, 84003",84003,40.388031,-111.825714,0
470,5,Village Inn,4.3,20,"Breakfast and Brunch, Salads, Burgers, Healthy",1,"411 E 16th St, Cheyenne, WY, 82001",82001,41.1346616,-104.8097841,0
18365,87,Pho in the Box -  Keller ,4.8,122,"Vietnamese, Noodles, Asian",1,"536, Keller, TX, 76248",76248,32.9338673,-97.2409989,0
370,3,Moe's Southwest Grill  270 Doug Baker Blvd. ,4.6,28,"Fast Food, Mexican",1,"270 Doug Baker Blvd., Birmingham, AL, 35242",35242,33.411,-86.67116,0
18791,280,Shandeez Grill,4.8,61,"Mediterranean, Greek, Vegetarian, Healthy",1,"8863 Anderson Mill Rd, Austin, TX, 78729",78729,30.4537391,-97.7729575,0
4497,70,My Father's Place,4.5,200,"Breakfast and Brunch, American, Sandwiches, Healthy, Sandwich, Cafe, Burgers",1,"523 SE Grand Ave, Portland, OR, 97214",97214,45.51888,-122.66109,0
11800,12,Wendy's   14445 Brookfield Tower Dr ,4.8,33,"American, Burgers, Fast Food",1,"14445 Brookfield Tower Dr, Chantilly, VA, 20151",20151,38.885746,-77.444541,0
18993,232,Zaxbys  381 Old San Antonio Rd ,4.5,120,"American, Wings, Salads, Healthy, Family Meals, Family Friendly",1,"381 Old San Antonio Rd, Buda, TX, 78610",78610,30.0837254,-97.8241436,0
12015,15,Outback Steakhouse  1255 Fordham Drive ,4.4,200,"Burgers, American, Sandwiches, Steak, Seafood, Salads, BBQ, Healthy, Family Friendly, Group Friendly",1,"1255 Fordham Drive, Virginia Beach, VA, 23464",23464,36.8007081,-76.1749661,0
17229,81,The Catch  Conroe ,4.7,118,"Seafood, American, Southern",1,"2121 W Davis St, Conroe, TX, 77304",77304,30.31719,-95.47809,0
7970,147,Sampan Cafe,4.4,18,Chinese,1,"6116 Franconia Rd, Alexandria, VA, 22310",22310,38.78237,-77.1472721,0
14022,75,Hungry Hawaiian,4.4,28,"BBQ, American, Burgers",1,"1492 S 800 W, Woods Cross, UT, 84087",84087,40.8751419,-111.9025359,0
1178,205,The Forum,4.5,18,"Breakfast and Brunch, American, Sandwiches, Pasta, Burgers, Seafood, Bakery",1,"4711 S 108th St, Greenfield, WI, 53228",53228,42.9585994,-88.0486948,0
18596,93,Panera  2911 State Highway 121 ,4.6,67,"Breakfast and Brunch, salad, Sandwich, Family Meals, Pizza, Healthy, American, Chicken",1,"2911 State Highway 121, Euless, TX, 76039",76039,32.8786269,-97.1004634,0
14482,48,Village Inn  5941 S State St ,4.7,30,"Burgers, American, Sandwiches, Family Meals",1,"5941 S State St, Murray, UT, 84107",84107,40.62931,-111.88988,0
3604,31,Subway  14712 NE 91st St ,4.8,38,"Fast Food, Sandwich, American",1,"14712 NE 91st St, Redmond, WA, 98052",98052,47.68347,-122.14409,0
50,58,Huddle House  2751 Allison Bonnet Memorial Hwy ,3.8,80,"American, Breakfast &amp; Brunch, Salads",1,"2751 ALLISON BONNET MEMORIAL HWY, HUEYTOWN, AL, 35023",35023,33.45479,-86.96679,0
8100,53,Uncle Julio's Rio Grande Cafe  Woodbridge ,4.7,62,"Mexican, Latin American, New Mexican, Family Meals, Family Friendly",1,"14900 Potomac Town Place ste. 150, Woodbridge, VA, 22191",22191,38.6296806,-77.2884869,0
16235,17,Dairy Queen  6925 University Ave ,4.7,52,"Ice Cream + Frozen Yogurt, Burgers, Chicken, American",1,"6925 University Ave, Lubbock, TX, 79413",79413,33.5318825,-101.8698784,0
16938,44,McDonald'sÂ®  1105 I 35 N ,4.5,487,"American, Fast Food, Burgers",1,"1105 I 35 N, SAN MARCOS, TX, 78666",78666,29.8841616,-97.9225013,0
8481,112,Cold Stone Creamery  239 Swamp Fox Rd ,4.4,48,Ice Cream + Frozen Yogurt,1,"239 Swamp Fox Rd, Alexandria, VA, 22314",22314,38.802,-77.0717,0
12248,9,Wendy's   1279 NORTH MILITARY HWY ,4.0,52,"American, Burgers, Fast Food",1,"1279 NORTH MILITARY HWY, NORFOLK, VA, 23502",23502,36.8672394,-76.2115818,0
8013,57,Margarita's Grill - Burke,4.8,72,"Mexican, Latin American, Family Friendly",1,"9526, Burke, VA, 22015",22015,38.794927,-77.2710616,0
13981,166,Broadway Deli,4.8,59,"Deli, Sandwich",1,"111 E Broadway, Salt Lake City, UT, 84111",84111,40.76312,-111.88756,0
17687,90,Long John Silver's  5540 Rufe Snow Dr ,4.5,86,"Family Meals, Fish and Chips, Seafood, Chicken, Comfort Food, American",1,"5540 Rufe Snow Dr., North Richland Hills, TX, 76180",76180,32.8476627,-97.2382575,0
12804,60,Subway  5744 Union Mill Rd ,4.6,12,"Fast Food, Sandwich, American",1,"5744 Union Mill Rd, Sully, VA, 20124",20124,38.834126,-77.413025,0
3280,10,Starbucks  Hwy 99 &amp; 185th- Shoreline ,4.9,163,"Cafe, Coffee &amp; Tea, Breakfast and Brunch, Bakery",1,"18336 Midvale Ave. N., Shoreline, WA, 98133",98133,47.7624555,-122.3444958,0
15532,51,Lucky House,4.5,20,"Asian, Asian Fusion, Korean",1,"204 North Greenville Avenue, Allen, TX, 75002",75002,33.10191,-96.65968,0
841,161,El Tenampa Mexican Grill,4.3,83,"Mexican, Tacos, Breakfast and Brunch",1,"8660 N 107th St, Milwaukee, WI, 53224",53224,43.175256,-88.0437797,0
4904,87,Herfy's  Lakewood ,4.7,91,"Burgers, Sandwich, American, Family Meals",1,"10417 Gravelly Lake Dr SW, Ste B, Lakewood, WA, 98499",98499,47.1625511,-122.5187063,0
8110,41,POKEREA,4.5,39,"Asian Fusion, Japanese, Asian",1,"2700 Potomac Mills Cir, Woodbridge, VA, 22192",22192,38.64338,-77.29544,0
15488,34,Cinnaholic  McKinney ,4.8,43,"American, Breakfast and Brunch, Desserts, Bakery",1,"8930 Texas 121, McKinney, TX, 75070",75070,33.12984,-96.73223,0
3243,285,Subway  12227 ,4.2,26,"Healthy, American",1,"12354 15th Ave NE, Seattle, WA, 98125",98125,47.71916,-122.31225,0
11287,10,Papa Johns  221 W 4Th St ,4.9,18,"Desserts, PIzza, Wings, Sandwiches",1,"221 W 4Th St, Salem, VA, 24153",24153,37.28668,-80.06243,0
11912,2,Wawa 698  907 Colonial Corner Dr. ,4.6,48,"Salads, Juice and Smoothies, Sandwich, Deli, Convenience, Everyday Essentials, Home &amp; Personal Care, Coffee and Tea, Grocery, Snacks, Pizza",1,"907 Colonial Corner Dr., Hopewell, VA, 23860",23860,37.271249,-77.317168,0
13157,20,Starbucks  Cowan Crossing ,4.8,113,"Cafe, Coffee &amp; Tea, Breakfast and Brunch, Bakery",1,"1609 Jefferson Davis Highway, Fredericksburg, VA, 22401",22401,38.2991747,-77.4837718,0
4295,109,Starbucks  Alki Ave. ,4.9,37,"Cafe, Coffee &amp; Tea, Breakfast and Brunch, Bakery",1,"2742 Alki Ave SW, Seattle, WA, 98116",98116,47.5787788,-122.4111424,0
10465,5,Papa Johns  644-B Greenville Ave ,4.6,15,"Desserts, PIzza, Wings, Sandwiches",1,"644-B Greenville Ave, Staunton, VA, 24401",24401,38.137382,-79.0686035,0
849,136,Brothers Bar &amp; Grill  Milwaukee ,4.3,15,"American, Burgers, Wings",1,"1213 North Water Street, Milwaukee, WI, 53202",53202,43.04614,-87.91153,0
10432,185,Baskin-Robbins  6664 Arlington Blvd ,4.6,14,"Desserts, Ice Cream + Frozen Yogurt, Comfort Food",1,"6664 Arlington Blvd, Falls Church, VA, 22042",22042,38.870246,-77.1748645,0
15942,7,"Golden Chick  501 S State Hwy 78, Wylie, TX 75098 ",4.6,95,"Fast Food, American, Family Meals, Family Friendly",1,"501 TX-78, Wylie, TX, 75098",75098,33.0075672,-96.5457185,0
4700,15,KFC  MLK ,4.4,199,"American, Fast Food, wings, Family Meals, Family Friendly",1,"5721 NE M L King Blvd, Portland, OR, 97211",97211,45.564038,-122.6618481,0
18607,81,Outback Steakhouse  2601 State Highway 121 ,4.5,57,"Burgers, American, Sandwiches, Steak, Seafood, Salads, BBQ, Healthy, Family Friendly",1,"2601 State Highway 121, Euless, TX, 76039",76039,32.8753529,-97.100795,0
17078,82,Panda Express  102 E.ovilla Rd ,4.5,43,"Asian, Chinese, Family Meals",1,"102 E.ovilla Rd, Red Oak, TX, 75154",75154,32.5322093,-96.8187746,0
6130,98,Subway  6420 N Nevada ,4.4,29,"Fast Food, Sandwich, American",1,"6420 N Nevada, Spokane, WA, 99208",99208,47.7166147,-117.3945113,0
18149,48,Twin Peaks  6650 N Fwy ,4.1,72,"Burgers, American, Sandwiches, Wings",1,"6650 North Freeway, Fort Worth, TX, 76137",76137,32.86314,-97.31354,0
12684,53,Dunkin'   4905 Cordell Ave ,4.8,95,"Breakfast and Brunch, Donuts",1,"4905 Cordell Ave, Bethesda, MD, 20814",20814,38.9893228,-77.0984174,0
3092,18,Taqueria El Rinconsito  Lynnwood ,4.7,200,"Mexican, Latin American, New Mexican, Family Friendly, Group Friendly",1,"19409 36th Ave W, Lynnwood, WA, 98036",98036,47.822875,-122.281311,0
16684,8,Starbucks  I-35 &amp; Walzem ,4.6,90,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",1,"4901 Walzem, San Antonio, TX, 78218",78218,29.5106127,-98.3949,0
11759,15,Murder-a-Burger  200 Ellington Blvd ,4.6,14,"Burgers, American, Sandwiches, Alcohol",1,"200 Ellington Blvd, Gaithersburg, MD, 20878",20878,39.11484,-77.20482,0
1529,9,Wendy's   1720 Miller Trunk Hwy ,4.3,46,"American, Burgers, Fast Food",1,"1720 Miller Trunk Hwy, Duluth, MN, 55811",55811,46.80699,-92.16307,0
14369,67,Starbucks  Union Park Ave &amp; 1300 East ,4.8,100,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea, Group Friendly",1,"7184 S Union Park The Family Center at, Fort Union, UT, 84047",84047,40.6210356,-111.8563983,0
12132,22,Starbucks  Old Keene Mill ,4.8,168,"Cafe, Coffee &amp; Tea, Breakfast and Brunch, Bakery",1,"8408-A Old Keene Mill, Springfield, VA, 22152",22152,38.7799,-77.23537,0
12282,40,Checkers  7550 Broken Branch Lane ,4.3,109,"American, burger, Family Meals",1,"7550 Broken Branch Lane, Manassas, VA, 20109",20109,38.7922967,-77.5153026,0
5299,79,Carnitas Michoacan,4.8,54,"Mexican, Latin American, New Mexican",1,"2500 Beacon Avenue South, Seattle, WA, 98144",98144,47.58087,-122.31299,0
10829,8,"Apps All Around  247 - Fredricksburg, VA ",4.3,20,"Bar Food, To Share, Wings, Burgers",1,"1160 Carl D Silver PKWY, Fredericksburg, VA, 22401",22401,38.29892,-77.51219,0
14271,187,Bumblebees KBBQ  Midvale ,4.8,36,"Korean, Burgers, BBQ, Exclusive to Eats",1,"7962 State St, Midvale, UT, 84047",84047,40.606607,-111.891022,0
10708,36,Popeyes  11938L Fair Oaks Mall ,4.7,67,"American, Chicken, Family Meals, Fried Chicken, Comfort Food",1,"11938L Fair Oaks Mall, Fairfax, VA, 22033",22033,38.8631371,-77.3599998,0
10666,50,Founding Farmers  Reston Station ,4.5,290,"Breakfast and Brunch, American, Sandwiches, Family Meals, Family Friendly",1,"1904 Reston Metro Plaza, Reston, Hunter Mill, VA, 20190",20190,38.9489732,-77.3384057,0
14597,18,Costa Vida  4189 Riverdale Rd ,4.5,22,"Burritos, Mexican, Tacos",1,"4189 Riverdale Rd, Ogden, UT, 84405",84405,41.18639,-111.98586,0
7870,104,Raaga Tandoor,4.8,162,"Indian, Salads, Chicken, Healthy",1,"6030 F, Burke, VA, 22015",22015,38.788003,-77.2996837,0
7620,4,Walgreens  4090 MERIDIAN ST ,4.6,12,"Pharmacy, Convenience, Everyday Essentials, Baby",1,"4090 Meridian St, Bellingham, WA, 98226",98226,48.78917,-122.48531,0
2296,4,Five Guys WV-0571 112 RHL Blvd,4.7,32,"American, Burgers, Sandwich",1,"112 R.H.L. Blvd., Charleston, WV, 25309",25309,38.3289169,-81.7147332,0
16828,27,Charleys Cheesesteaks - Forum at Olympia Parkway,4.6,125,American,1,"8311 Agora Pkwy, Selma, TX, 78154",78154,29.5719511,-98.3250641,0
3053,65,19 Gold,4.8,200,"Asian, Asian Fusion, Chinese, Group Friendly",1,"3601 Fremont Ave N Ste 101, Seattle, WA, 98103",98103,47.6515,-122.35048,0
9673,21,Subway  300 28th St ,4.4,42,"Fast Food, Sandwich, American",1,"300 28th St, Virginia Beach, VA, 23451",23451,36.8560301,-75.9786716,0
11805,20,CVS  12027 TOWN SQUARE STREET ,4.9,14,"Everyday Essentials, Convenience, Pharmacy, Snacks",1,"12027 TOWN SQUARE STREET, RESTON, VA, 20190",20190,38.95794,-77.36139,0
18181,37,7-Eleven  8541 W Freeway ,4.5,80,"Convenience, Everyday Essentials, Snacks, Home &amp; Personal Care, Alcohol",1,"8541 W Freeway, Fort Worth, TX, 76116",76116,32.737321,-97.466446,0
10753,165,McDonald'sÂ®  43210 SOUTHERN WALK PLZ ,4.8,199,"American, Burgers, Fast Food",1,"43210 SOUTHERN WALK PLZ, Dulles, VA, 20148",20148,39.00845,-77.50713,0
16876,183,McDonald'sÂ®  1819 S New Braunfels ,4.6,195,"American, Fast Food, Burgers, Group Friendly",1,"1819 S NEW BRAUNFELS, SAN ANTONIO, TX, 78210-3013",78210-3013,29.4008972,-98.4615889,0
6057,59,Papa Johns  920 Indiana Ave ,4.6,95,"Pizza, Wings, Desserts, Sandwiches",1,"920 W Indiana Ave, Spokane, WA, 99205",99205,47.6751099,-117.4260913,0
10492,50,Jins Garden Chinese,4.6,62,"Chinese, Asian, Seafood, Chicken, Noodles, Rice-bowls, Wings, Chicken, Vegetarian Friendly",1,"263 Garrisonville Rd, Stafford Courthouse, VA, 22554",22554,38.4730709,-77.4181475,0
6001,38,Wendy's   2119 N. Argonne ,4.8,46,"American, Burgers, Fast Food",1,"2119 N. Argonne, Spokane, WA, 99212",99212,47.6766025,-117.2833896,0
9634,24,Five Guys VA-0562 1650 Laskin Rd,4.7,120,"American, Burgers, Fast Food",1,"Hilltop West Shopping Center; 1650 Laskin Rd; Bldg 600, Virginia Beach, VA, 23451",23451,36.8516263,-76.0205678,0
14898,58,Jinya Ramen Bar  675 E 2100 S ,4.6,100,"Ramen, Japanese, Noodles",1,"675 E 2100 S, Salt Lake City, UT, 84106",84106,40.72609,-111.8716,0
8561,114,Capitol Grounds Cafe,4.7,10,"Sandwiches, Korean, Breakfast and Brunch",1,"1010 17th St NW, Washington, DC, 20036",20036,38.9029757,-77.0387861,0
7356,120,Subway  11523 Avondale Rd ,4.9,24,"Fast Food, Sandwich, American",1,"11523 Avondale Rd, Redmond, WA, 98052",98052,47.70252,-122.09363,0
9322,12,Adirondack Creamery  WAS03-1 ,4.5,20,"Grocery, Ice Cream + Frozen Yogurt, Snacks, Desserts, Convenience, Everyday Essentials",1,"2636 Wilson Blvd, Arlington, VA, 22201",22201,38.88943,-77.09017,0
18922,121,Backdraft Pizzeria,4.6,15,"Pizza, American, Italian",1,"10001 Metric Boulevard, Austin, TX, 78758",78758,30.38022,-97.71586,0
9787,88,Chick-fil-A   4802 Valley View Blvd NW ,3.8,11,"American, Fried Chicken, Family Meals, Southern, Sandwich, Fast Food",1,"4802 Valley View Blvd NW, Roanoke, VA, 24012",24012,37.30421,-79.96339,0
14122,13,Papa Johns  124 East 900 South ,4.5,75,"Pizza, Wings, Sandwiches, Desserts, American, Traditional American, Fast Food",1,"124 East 900 South, Salt Lake City, UT, 84111",84111,40.74962,-111.8873359,0
546,17,China Garden,4.8,62,"Asian, Chinese",1,"4055 E Calumet St, Appleton, WI, 54915-4196",54915-4196,44.24341692,-88.34512282,0
3880,3,Muchas Gracias  2100 SE 164th ,4.7,196,"Mexican, Latin American, New Mexican, Group Friendly",1,"2100 Southeast 164th Avenue, Vancouver, WA, 98683",98683,45.606037,-122.50463,0
17346,41,MrJims.Pizza  Aledo ,4.6,22,"Pizza, American, Italian, Cafe",1,"10303 E. Bankhead Hwy #100A, Aledo, TX, 76008",76008,32.72018,-97.61332,0
1168,14,Dunkin'  1610 W Washington St ,4.7,16,"Breakfast &amp; Brunch, Donuts, Sandwich",1,"1610 W Washington St, West Bend, WI, 53095",53095,43.42747,-88.19827,0
4709,259,Jersey Mikes  7902 NE 6th Ave ,4.7,170,"Sandwich, American",1,"7902 NE 6th Ave, Vancouver, WA, 98665",98665,45.6796229,-122.6673742,0
4437,77,La Cocina Restaurant,4.8,150,"Black-owned, Mexican",1,"3901 N Williams Ave, Portland, OR, 97227",97227,45.55083,-122.66709,0
12337,2,Starbucks  J. Clyde Morris ,4.7,161,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",1,"762 J. Clyde Morris Blvd. J Clyde Morris, Newport News, VA, 23601",23601,37.0797405,-76.4608672,0
9670,6,Wasserhund Brewing Co,4.5,14,"American, Burgers, Sandwiches, Alcohol",1,"1805 Laskin Rd, Virginia Beach, VA, 23454",23454,36.84926,-76.02771,0
18676,133,Papa John's  7930 Thaxton Rd. ,4.6,231,"Pizza, Wings, Sandwiches, Desserts, American, Traditional American, Fast Food",1,"7930 Thaxton Rd., Austin, TX, 78747",78747,30.15749,-97.744515,0
15263,2,Starbucks  Station Park - Farmington ,4.9,25,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",1,"332 W. Union Ave, Farmington, UT, 84025",84025,40.9857581,-111.9084894,0
5907,161,3 Ninjas  Kendall Yards ,4.8,120,"Asian Fusion, Allergy Friendly",1,"1198 W Summit Pkwy, Spokane, WA, 99201",99201,47.66197945,-117.4301547,0
4144,128,King Wha Restaurant,4.5,48,"Chinese, Vegetarian Friendly, Family Friendly",1,"605 SW 152nd St, Burien, WA, 98166",98166,47.4665557,-122.3422901,0
1684,4,McDonald'sÂ®  Valley &amp; Astor ,4.9,43,"American, Burgers, Fast Food",1,"1281 Valley Rd, Menasha, USA, Appleton, WI, 54952",54952,44.2367134,-88.4232473,0
1069,129,Cafe Hollander  Brookfield ,4.8,32,"Breakfast and Brunch, American, Sandwiches",1,"20150 Union Street, Brookfield, WI, 53045",53045,43.03551,-88.1633,0
6811,111,Papa Murphy's   10917 North East 4th Plain ,4.8,11,Pizza,1,"10917 North East 4th Plain, Vancouver, WA, 98662",98662,45.6650957,-122.5601944,0
6488,32,FOB Poke Bar - Capitol Hill,4.9,200,"Japanese, Exclusive to Eats",1,"1620 Broadway, Seattle, WA, 98122",98122,47.61622,-122.32033,0
13410,38,Hardee's 2909  1029 North Battlefield Blvd. ,4.8,20,"American, Breakfast and Brunch, Burgers, Chicken, Fast Food, Sandwich",1,"1029 North Battlefield Blvd., Chesapeake, VA, 23320",23320,36.7575417,-76.248542,0
11739,194,Arby's  10901 Midlothian Tpke ,4.3,34,"American, Sandwich",1,"10901 Midlothian Tpke, Richmond, VA, 23236",23236,37.5060736,-77.5984385,0
